5.7851,-0.78349,9.9958,-0.82092,10.474,1
5.8001,-0.72173,9.4507,-0.7364,9.6443,1
5.815,-0.72521,9.591,-0.69584,9.2046,1
5.8299,-0.73373,9.6515,-0.7108,9.3525,1
5.8447,-0.76169,9.8204,-0.74286,9.5811,1
5.8596,-0.78623,9.7976,-0.75304,9.3883,1
5.8743,-0.79416,9.4408,-0.77222,9.1849,1
5.8891,-0.79794,8.9432,-0.80583,9.0375,1
5.9037,-0.84026,8.7984,-0.83939,8.7959,1
5.9183,-0.81539,7.9537,-0.80665,7.8751,1
5.9328,-0.66267,6.1208,-0.67831,6.2713,1
5.9472,-0.36437,3.6359,-0.38911,3.8874,1
5.9616,0.11823,0.51695,0.1168,0.51045,0
5.9758,-1.2066,6.8312,-1.2,6.7981,1
5.99,-3.7227,16.566,-3.694,16.44,1
6.0042,-8.2845,31.827,-7.8821,30.261,1
6.0184,-14.069,51.694,-13.213,48.507,1
6.0328,-17.467,71.243,-16.791,68.427,1
6.0472,-20.397,95.753,-19.457,91.264,1
6.0618,-25.272,138.37,-23.759,129.98,1
6.0765,-39.382,253.08,-33.389,214.43,1
6.0912,-231.42,1749.2,-152.61,1153,1
6.106,-37.991,334.42,-33.595,295.56,1
6.1209,-12.192,124.17,-11.284,114.85,1
6.1359,-6.0156,71.266,-5.9005,69.883,1
6.1509,-3.167,45.835,-3.3253,48.134,1
6.1659,-2.0964,35.414,-2.0855,35.237,1
6.1809,-2.0119,32.837,-1.917,31.296,1
6.1958,-1.8502,28.462,-1.8143,27.916,1
6.2107,-1.8147,26.252,-1.7846,25.823,1
6.2256,-1.8181,24.683,-1.7223,23.389,1
6.2404,-1.7117,21.775,-1.74,22.142,1
6.2552,-1.6646,19.821,-1.603,19.093,1
6.27,-1.6271,18.126,-1.5918,17.738,1
6.2847,-1.477,15.402,-1.529,15.949,1
6.2994,-1.4209,13.892,-1.3851,13.545,1
6.3141,-1.226,11.273,-1.1839,10.89,1
6.3287,-0.99672,8.426,-1.0053,8.4998,1
6.3433,-0.81685,5.7243,-0.8327,5.834,1
6.358,-0.51433,3.0032,-0.50896,2.971,1
6.3726,-0.13326,0.2141,-0.13712,0.22028,0
6.3874,-0.33971,1.9039,-0.3502,1.9622,1
6.4021,-0.52271,3.6099,-0.50885,3.5131,1
6.4169,-0.60074,4.6751,-0.61392,4.7763,1
6.4318,-0.62017,5.3245,-0.62655,5.3777,1
6.4467,-0.6199,5.8242,-0.62671,5.8866,1
6.4616,-0.58679,6.0081,-0.59111,6.0507,1
6.4765,-0.56379,6.2731,-0.54858,6.1023,1
6.4915,-0.50562,6.0994,-0.5002,6.0326,1
6.5066,-0.46746,6.1001,-0.45443,5.9288,1
6.5216,-0.41897,5.9015,-0.41943,5.9068,1
6.5367,-0.37766,5.729,-0.36835,5.5867,1
6.5518,-0.32919,5.3655,-0.34295,5.5887,1
6.5669,-0.2908,5.3087,-0.26942,4.9178,1
6.5821,-0.2074,4.7881,-0.21279,4.9124,1
6.5972,-0.1864,4.8414,-0.17535,4.5547,1
6.6124,-0.18108,4.6936,-0.18302,4.7441,1
6.6275,-0.19163,4.8822,-0.19017,4.8452,1
6.6426,-0.20616,5.172,-0.19636,4.9263,1
6.6578,-0.20837,5.157,-0.21015,5.2011,1
6.6729,-0.22009,5.3832,-0.21592,5.2812,1
6.688,-0.22076,5.3462,-0.22787,5.5184,1
6.7032,-0.23166,5.5646,-0.22852,5.4893,1
6.7183,-0.23406,5.587,-0.23192,5.5358,1
6.7334,-0.23925,5.6851,-0.23452,5.5726,1
6.7486,-0.23752,5.6284,-0.24037,5.6959,1
6.7637,-0.24406,5.7779,-0.23635,5.5952,1
6.7789,-0.22998,5.4485,-0.24308,5.7586,1
6.794,-0.23917,5.6798,-0.23331,5.5406,1
6.8092,-0.22687,5.4096,-0.24226,5.7764,1
6.8243,-0.22794,5.4658,-0.22368,5.3635,1
6.8394,-0.2209,5.3351,-0.21647,5.2278,1
6.8546,-0.2179,5.3764,-0.22292,5.5002,1
6.8698,-0.18769,5.2367,-0.19222,5.3633,1
6.8849,-0.17314,5.3121,-0.17266,5.2982,1
6.9001,-0.1756,5.318,-0.17659,5.3484,1
6.9152,-0.18561,5.3713,-0.18857,5.4574,1
6.9303,-0.21642,5.9746,-0.20377,5.626,1
6.9454,-0.22344,5.8764,-0.22875,6.017,1
6.9605,-0.24316,6.0849,-0.25054,6.2704,1
6.9756,-0.26599,6.3264,-0.27156,6.4596,1
6.9906,-0.28371,6.407,-0.28517,6.441,1
7.0056,-0.31818,6.8168,-0.31197,6.685,1
7.0207,-0.3436,6.9792,-0.34368,6.9822,1
7.0357,-0.38006,7.3158,-0.35795,6.8914,1
7.0507,-0.41143,7.5032,-0.39686,7.2389,1
7.0656,-0.41972,7.2525,-0.4251,7.3468,1
7.0806,-0.4461,7.3058,-0.45602,7.4697,1
